id,school_id,overall_sentiment,original_publish_time,created_at,updated_at
937,1,neutral,2014-03-09T04:22:15Z,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
938,1,positive,2014-03-09T04:19:49Z,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
939,1,neutral,2014-03-09T04:14:53Z,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
940,1,neutral,2014-03-09T04:09:35Z,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
941,1,neutral,2014-03-09T04:07:24Z,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
942,1,positive,2014-03-09T03:57:50Z,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
943,1,neutral,2014-03-09T03:57:43Z,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
944,1,positive,2014-03-09T03:54:53Z,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
945,1,neutral,2014-03-09T03:51:51Z,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
946,1,positive,2014-03-09T03:26:38Z,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
947,1,neutral,2014-03-22T16:38:25Z,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
948,1,positive,2014-03-22T09:16:43Z,2014-03-22 21:50:16 UTC,2014-03-22 21:50:16 UTC
949,1,positive,2014-03-22T08:08:51Z,2014-03-22 21:50:16 UTC,2014-03-22 21:50:16 UTC
950,1,positive,2014-03-22T06:35:55Z,2014-03-22 21:50:16 UTC,2014-03-22 21:50:16 UTC
951,1,positive,2014-03-22T05:35:57Z,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
952,1,neutral,2014-03-22T01:54:37Z,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
953,1,neutral,2014-03-22T01:34:21Z,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
954,1,neutral,2014-03-22T01:02:39Z,2014-03-22 21:50:18 UTC,2014-03-22 21:50:18 UTC
955,1,positive,2014-03-21T23:04:13Z,2014-03-22 21:50:18 UTC,2014-03-22 21:50:18 UTC
956,1,negative,2014-03-21T22:55:54Z,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
957,1,positive,2014-03-21T19:44:26Z,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
958,1,positive,2014-03-21T17:20:56Z,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
959,1,neutral,2014-03-21T17:20:00Z,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
960,1,negative,2014-03-21T17:17:47Z,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
961,1,positive,2014-03-21T17:17:31Z,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
962,1,negative,2014-03-21T17:15:45Z,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
963,1,negative,2014-03-21T17:15:35Z,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
964,1,negative,2014-03-21T17:15:34Z,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
965,1,negative,2014-03-21T17:15:32Z,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
966,1,positive,2014-03-21T17:14:28Z,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
967,1,positive,2014-03-21T17:13:51Z,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
968,1,positive,2014-03-21T17:13:14Z,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
969,1,positive,2014-03-21T17:12:38Z,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
970,1,positive,2014-03-21T17:12:34Z,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
971,1,positive,2014-03-21T17:10:50Z,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
972,1,negative,2014-03-21T17:10:03Z,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
973,1,negative,2014-03-21T17:09:01Z,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
974,1,negative,2014-03-21T17:08:53Z,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
975,1,positive,2014-03-21T17:08:38Z,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
976,1,negative,2014-03-21T17:07:50Z,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
977,1,positive,2014-03-21T17:07:30Z,2014-03-22 21:50:25 UTC,2014-03-22 21:50:25 UTC
978,1,negative,2014-03-21T17:07:14Z,2014-03-22 21:50:25 UTC,2014-03-22 21:50:25 UTC
979,1,neutral,2014-03-21T17:07:11Z,2014-03-22 21:50:25 UTC,2014-03-22 21:50:25 UTC
980,1,neutral,2014-03-21T17:06:23Z,2014-03-22 21:50:25 UTC,2014-03-22 21:50:25 UTC
981,1,positive,2014-03-21T17:06:01Z,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
982,1,positive,2014-03-21T17:05:49Z,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
983,1,positive,2014-03-21T17:05:25Z,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
984,1,neutral,2014-03-21T17:04:03Z,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
985,1,positive,2014-03-21T17:03:32Z,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
986,1,negative,2014-03-21T17:02:28Z,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
987,1,negative,2014-03-21T17:02:19Z,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
988,1,negative,2014-03-21T17:01:35Z,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
989,1,negative,2014-03-21T17:01:06Z,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
990,1,positive,2014-03-21T16:59:23Z,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
991,1,positive,2014-03-21T16:58:42Z,2014-03-22 21:50:29 UTC,2014-03-22 21:50:29 UTC
992,1,negative,2014-03-21T16:58:24Z,2014-03-22 21:50:29 UTC,2014-03-22 21:50:29 UTC
993,1,neutral,2014-03-21T16:58:01Z,2014-03-22 21:50:29 UTC,2014-03-22 21:50:29 UTC
994,1,positive,2014-03-21T16:57:08Z,2014-03-22 21:50:29 UTC,2014-03-22 21:50:29 UTC
995,1,negative,2014-03-21T16:56:28Z,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
996,1,positive,2014-03-21T16:56:27Z,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
997,1,positive,2014-03-21T16:56:14Z,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
998,1,positive,2014-03-21T16:55:44Z,2014-03-22 21:50:31 UTC,2014-03-22 21:50:31 UTC
999,1,positive,2014-03-21T16:55:23Z,2014-03-22 21:50:31 UTC,2014-03-22 21:50:31 UTC
1000,1,negative,2014-03-21T16:55:05Z,2014-03-22 21:50:31 UTC,2014-03-22 21:50:31 UTC
1001,1,neutral,2014-03-21T16:53:29Z,2014-03-22 21:50:32 UTC,2014-03-22 21:50:32 UTC
1002,1,positive,2014-03-21T16:53:08Z,2014-03-22 21:50:32 UTC,2014-03-22 21:50:32 UTC
1003,1,positive,2014-03-21T16:52:56Z,2014-03-22 21:50:32 UTC,2014-03-22 21:50:32 UTC
1004,1,positive,2014-03-21T16:52:38Z,2014-03-22 21:50:32 UTC,2014-03-22 21:50:32 UTC
1005,1,positive,2014-03-21T16:51:01Z,2014-03-22 21:50:33 UTC,2014-03-22 21:50:33 UTC
1006,1,positive,2014-03-21T16:50:25Z,2014-03-22 21:50:33 UTC,2014-03-22 21:50:33 UTC
1007,1,positive,2014-03-21T16:50:21Z,2014-03-22 21:50:33 UTC,2014-03-22 21:50:33 UTC
1008,1,negative,2014-03-21T16:50:12Z,2014-03-22 21:50:34 UTC,2014-03-22 21:50:34 UTC
1009,1,positive,2014-03-21T16:49:55Z,2014-03-22 21:50:34 UTC,2014-03-22 21:50:34 UTC
1010,1,negative,2014-03-21T16:49:19Z,2014-03-22 21:50:34 UTC,2014-03-22 21:50:34 UTC
1011,1,neutral,2014-03-21T16:49:16Z,2014-03-22 21:50:34 UTC,2014-03-22 21:50:34 UTC
1012,1,positive,2014-03-21T16:48:55Z,2014-03-22 21:50:35 UTC,2014-03-22 21:50:35 UTC
1013,1,neutral,2014-03-21T16:48:41Z,2014-03-22 21:50:35 UTC,2014-03-22 21:50:35 UTC
1014,1,negative,2014-03-21T16:47:20Z,2014-03-22 21:50:35 UTC,2014-03-22 21:50:35 UTC
1015,1,neutral,2014-03-21T16:47:18Z,2014-03-22 21:50:35 UTC,2014-03-22 21:50:35 UTC
1016,1,neutral,2014-03-21T16:47:11Z,2014-03-22 21:50:36 UTC,2014-03-22 21:50:36 UTC
1017,1,neutral,2014-03-21T16:47:07Z,2014-03-22 21:50:36 UTC,2014-03-22 21:50:36 UTC
1018,1,neutral,2014-03-21T16:46:46Z,2014-03-22 21:50:36 UTC,2014-03-22 21:50:36 UTC
1019,1,positive,2014-03-21T16:46:35Z,2014-03-22 21:50:37 UTC,2014-03-22 21:50:37 UTC
1020,1,negative,2014-03-21T16:45:41Z,2014-03-22 21:50:37 UTC,2014-03-22 21:50:37 UTC
1021,1,negative,2014-03-21T16:45:17Z,2014-03-22 21:50:37 UTC,2014-03-22 21:50:37 UTC
1022,1,neutral,2014-03-21T16:45:10Z,2014-03-22 21:50:37 UTC,2014-03-22 21:50:37 UTC
1023,1,negative,2014-03-21T16:44:38Z,2014-03-22 21:50:38 UTC,2014-03-22 21:50:38 UTC
1024,1,positive,2014-03-21T16:44:22Z,2014-03-22 21:50:38 UTC,2014-03-22 21:50:38 UTC
1025,1,positive,2014-03-21T16:42:32Z,2014-03-22 21:50:38 UTC,2014-03-22 21:50:38 UTC
1026,1,neutral,2014-03-21T16:42:22Z,2014-03-22 21:50:39 UTC,2014-03-22 21:50:39 UTC
1027,1,negative,2014-03-21T16:41:57Z,2014-03-22 21:50:39 UTC,2014-03-22 21:50:39 UTC
1028,1,neutral,2014-03-21T16:41:39Z,2014-03-22 21:50:39 UTC,2014-03-22 21:50:39 UTC
1029,1,neutral,2014-03-21T16:40:22Z,2014-03-22 21:50:39 UTC,2014-03-22 21:50:39 UTC
1030,1,neutral,2014-03-21T16:39:52Z,2014-03-22 21:50:40 UTC,2014-03-22 21:50:40 UTC
1031,1,neutral,2014-03-21T16:39:40Z,2014-03-22 21:50:40 UTC,2014-03-22 21:50:40 UTC
1032,1,positive,2014-03-21T16:38:55Z,2014-03-22 21:50:40 UTC,2014-03-22 21:50:40 UTC
1033,1,neutral,2014-03-21T16:38:25Z,2014-03-22 21:50:41 UTC,2014-03-22 21:50:41 UTC
1034,1,negative,2014-03-21T14:10:37Z,2014-03-22 21:50:41 UTC,2014-03-22 21:50:41 UTC
1035,1,positive,2014-03-21T02:38:26Z,2014-03-22 21:50:41 UTC,2014-03-22 21:50:41 UTC
1036,1,negative,2014-03-21T00:52:05Z,2014-03-22 21:50:41 UTC,2014-03-22 21:50:41 UTC
1037,1,positive,2014-03-20T22:31:42Z,2014-03-22 21:50:42 UTC,2014-03-22 21:50:42 UTC
1038,1,negative,2014-03-20T21:48:58Z,2014-03-22 21:50:42 UTC,2014-03-22 21:50:42 UTC
1039,1,neutral,2014-03-20T19:44:08Z,2014-03-22 21:50:42 UTC,2014-03-22 21:50:42 UTC
1040,1,positive,2014-03-20T17:38:37Z,2014-03-22 21:50:43 UTC,2014-03-22 21:50:43 UTC
1041,1,positive,2014-03-20T14:29:53Z,2014-03-22 21:50:43 UTC,2014-03-22 21:50:43 UTC
1042,1,positive,2014-03-20T00:52:27Z,2014-03-22 21:50:43 UTC,2014-03-22 21:50:43 UTC
1043,1,positive,2014-03-19T22:31:16Z,2014-03-22 21:50:44 UTC,2014-03-22 21:50:44 UTC
1044,1,positive,2014-03-19T14:29:17Z,2014-03-22 21:50:44 UTC,2014-03-22 21:50:44 UTC
1045,1,positive,2014-03-19T08:46:20Z,2014-03-22 21:50:44 UTC,2014-03-22 21:50:44 UTC
1046,1,negative,2014-03-19T08:00:44Z,2014-03-22 21:50:44 UTC,2014-03-22 21:50:44 UTC
1047,1,positive,2014-03-19T07:46:35Z,2014-03-22 21:50:45 UTC,2014-03-22 21:50:45 UTC
1048,1,positive,2014-03-19T02:18:03Z,2014-03-22 21:50:45 UTC,2014-03-22 21:50:45 UTC
1049,1,positive,2014-03-18T21:14:19Z,2014-03-22 21:50:45 UTC,2014-03-22 21:50:45 UTC
1050,1,negative,2014-03-18T21:13:32Z,2014-03-22 21:50:46 UTC,2014-03-22 21:50:46 UTC
1051,1,neutral,2014-03-18T19:44:51Z,2014-03-22 21:50:46 UTC,2014-03-22 21:50:46 UTC
1052,1,negative,2014-03-18T18:47:56Z,2014-03-22 21:50:47 UTC,2014-03-22 21:50:47 UTC
1053,1,positive,2014-03-18T17:31:26Z,2014-03-22 21:50:47 UTC,2014-03-22 21:50:47 UTC
1054,1,negative,2014-03-18T16:21:31Z,2014-03-22 21:50:47 UTC,2014-03-22 21:50:47 UTC
1055,1,negative,2014-03-18T15:48:23Z,2014-03-22 21:50:48 UTC,2014-03-22 21:50:48 UTC
1056,1,positive,2014-03-18T07:52:15Z,2014-03-22 21:50:48 UTC,2014-03-22 21:50:48 UTC
1057,1,negative,2014-03-18T07:07:59Z,2014-03-22 21:50:48 UTC,2014-03-22 21:50:48 UTC
1058,1,negative,2014-03-18T06:34:45Z,2014-03-22 21:50:49 UTC,2014-03-22 21:50:49 UTC
1059,1,positive,2014-03-18T03:37:23Z,2014-03-22 21:50:49 UTC,2014-03-22 21:50:49 UTC
1060,1,positive,2014-03-18T03:07:28Z,2014-03-22 21:50:49 UTC,2014-03-22 21:50:49 UTC
1061,1,positive,2014-03-18T02:46:02Z,2014-03-22 21:50:49 UTC,2014-03-22 21:50:49 UTC
1062,1,positive,2014-03-18T02:24:09Z,2014-03-22 21:50:50 UTC,2014-03-22 21:50:50 UTC
1063,1,negative,2014-03-18T02:20:38Z,2014-03-22 21:50:50 UTC,2014-03-22 21:50:50 UTC
1064,1,negative,2014-03-17T21:57:28Z,2014-03-22 21:50:50 UTC,2014-03-22 21:50:50 UTC
1065,1,positive,2014-03-17T21:14:23Z,2014-03-22 21:50:51 UTC,2014-03-22 21:50:51 UTC
1066,1,positive,2014-03-16T21:50:06Z,2014-03-22 21:50:51 UTC,2014-03-22 21:50:51 UTC
1067,1,negative,2014-03-16T19:27:57Z,2014-03-22 21:50:51 UTC,2014-03-22 21:50:51 UTC
1068,1,positive,2014-03-16T17:57:06Z,2014-03-22 21:50:51 UTC,2014-03-22 21:50:51 UTC
1069,1,positive,2014-03-16T04:45:41Z,2014-03-22 21:50:52 UTC,2014-03-22 21:50:52 UTC
1070,1,positive,2014-03-16T02:11:49Z,2014-03-22 21:50:52 UTC,2014-03-22 21:50:52 UTC
1071,1,neutral,2014-03-16T01:20:16Z,2014-03-22 21:50:52 UTC,2014-03-22 21:50:52 UTC
1072,1,positive,2014-03-15T23:28:24Z,2014-03-22 21:50:53 UTC,2014-03-22 21:50:53 UTC
1073,1,positive,2014-03-15T17:05:52Z,2014-03-22 21:50:53 UTC,2014-03-22 21:50:53 UTC
1074,1,positive,2014-03-15T05:12:09Z,2014-03-22 21:50:53 UTC,2014-03-22 21:50:53 UTC
1075,1,positive,2014-03-15T05:09:20Z,2014-03-22 21:50:54 UTC,2014-03-22 21:50:54 UTC
1076,1,positive,2014-03-15T04:56:21Z,2014-03-22 21:50:54 UTC,2014-03-22 21:50:54 UTC
1077,1,positive,2014-03-14T20:44:55Z,2014-03-22 21:50:54 UTC,2014-03-22 21:50:54 UTC
1078,1,positive,2014-03-14T18:58:24Z,2014-03-22 21:50:54 UTC,2014-03-22 21:50:54 UTC
1079,1,negative,2014-03-11T21:21:52Z,2014-03-22 21:50:55 UTC,2014-03-22 21:50:55 UTC
1080,1,negative,2014-03-11T20:13:08Z,2014-03-22 21:50:55 UTC,2014-03-22 21:50:55 UTC
1081,1,positive,2014-03-11T10:25:15Z,2014-03-22 21:50:55 UTC,2014-03-22 21:50:55 UTC
1082,1,positive,2014-03-10T04:00:52Z,2014-03-22 21:50:56 UTC,2014-03-22 21:50:56 UTC
1083,1,neutral,2014-03-10T02:13:58Z,2014-03-22 21:50:56 UTC,2014-03-22 21:50:56 UTC
1084,1,positive,2014-03-10T01:56:17Z,2014-03-22 21:50:56 UTC,2014-03-22 21:50:56 UTC
1085,1,negative,2014-03-10T01:38:04Z,2014-03-22 21:50:57 UTC,2014-03-22 21:50:57 UTC
1086,1,negative,2014-03-10T01:27:39Z,2014-03-22 21:50:57 UTC,2014-03-22 21:50:57 UTC
1087,1,positive,2014-03-10T01:14:31Z,2014-03-22 21:50:58 UTC,2014-03-22 21:50:58 UTC
1088,1,neutral,2014-03-10T01:10:04Z,2014-03-22 21:50:58 UTC,2014-03-22 21:50:58 UTC
1089,1,positive,2014-03-10T01:02:45Z,2014-03-22 21:50:58 UTC,2014-03-22 21:50:58 UTC
1090,1,positive,2014-03-10T00:43:24Z,2014-03-22 21:50:58 UTC,2014-03-22 21:50:58 UTC
1091,1,positive,2014-03-10T00:36:24Z,2014-03-22 21:50:59 UTC,2014-03-22 21:50:59 UTC
1092,1,positive,2014-03-10T00:25:39Z,2014-03-22 21:50:59 UTC,2014-03-22 21:50:59 UTC
1093,1,positive,2014-03-10T00:24:46Z,2014-03-22 21:50:59 UTC,2014-03-22 21:50:59 UTC
1094,1,positive,2014-03-10T00:21:21Z,2014-03-22 21:51:00 UTC,2014-03-22 21:51:00 UTC
1095,1,neutral,2014-03-10T00:21:04Z,2014-03-22 21:51:00 UTC,2014-03-22 21:51:00 UTC
1096,1,positive,2014-03-10T00:14:13Z,2014-03-22 21:51:00 UTC,2014-03-22 21:51:00 UTC
1097,1,negative,2014-03-10T00:05:01Z,2014-03-22 21:51:01 UTC,2014-03-22 21:51:01 UTC
1098,1,positive,2014-03-10T00:04:59Z,2014-03-22 21:51:01 UTC,2014-03-22 21:51:01 UTC
1099,1,negative,2014-03-09T23:57:32Z,2014-03-22 21:51:01 UTC,2014-03-22 21:51:01 UTC
1100,1,negative,2014-03-09T23:52:58Z,2014-03-22 21:51:01 UTC,2014-03-22 21:51:01 UTC
1101,1,positive,2014-03-09T23:49:52Z,2014-03-22 21:51:02 UTC,2014-03-22 21:51:02 UTC
1102,1,positive,2014-03-09T23:33:42Z,2014-03-22 21:51:02 UTC,2014-03-22 21:51:02 UTC
1103,1,neutral,2014-03-09T23:11:10Z,2014-03-22 21:51:02 UTC,2014-03-22 21:51:02 UTC
1104,1,neutral,2014-03-09T22:51:06Z,2014-03-22 21:51:03 UTC,2014-03-22 21:51:03 UTC
1105,1,neutral,2014-03-09T22:49:25Z,2014-03-22 21:51:03 UTC,2014-03-22 21:51:03 UTC
1106,1,neutral,2014-03-09T22:35:40Z,2014-03-22 21:51:03 UTC,2014-03-22 21:51:03 UTC
1107,1,negative,2014-03-09T22:33:54Z,2014-03-22 21:51:03 UTC,2014-03-22 21:51:03 UTC
1108,1,positive,2014-03-09T22:26:35Z,2014-03-22 21:51:04 UTC,2014-03-22 21:51:04 UTC
1109,1,neutral,2014-03-09T22:23:26Z,2014-03-22 21:51:04 UTC,2014-03-22 21:51:04 UTC
1110,1,positive,2014-03-09T22:21:27Z,2014-03-22 21:51:04 UTC,2014-03-22 21:51:04 UTC
1111,1,positive,2014-03-09T22:12:15Z,2014-03-22 21:51:05 UTC,2014-03-22 21:51:05 UTC
1112,1,positive,2014-03-09T22:01:54Z,2014-03-22 21:51:05 UTC,2014-03-22 21:51:05 UTC
1113,1,neutral,2014-03-09T21:53:11Z,2014-03-22 21:51:05 UTC,2014-03-22 21:51:05 UTC
1114,1,negative,2014-03-09T21:42:25Z,2014-03-22 21:51:05 UTC,2014-03-22 21:51:05 UTC
1115,1,neutral,2014-03-09T21:42:23Z,2014-03-22 21:51:06 UTC,2014-03-22 21:51:06 UTC
1116,1,positive,2014-03-09T21:33:33Z,2014-03-22 21:51:06 UTC,2014-03-22 21:51:06 UTC
1117,1,neutral,2014-03-09T21:33:04Z,2014-03-22 21:51:06 UTC,2014-03-22 21:51:06 UTC
1118,1,neutral,2014-03-09T21:29:07Z,2014-03-22 21:51:07 UTC,2014-03-22 21:51:07 UTC
1119,1,neutral,2014-03-09T21:16:50Z,2014-03-22 21:51:07 UTC,2014-03-22 21:51:07 UTC
1120,1,negative,2014-03-09T21:13:57Z,2014-03-22 21:51:07 UTC,2014-03-22 21:51:07 UTC
1121,1,positive,2014-03-09T21:11:08Z,2014-03-22 21:51:07 UTC,2014-03-22 21:51:07 UTC
1122,1,neutral,2014-03-09T20:56:20Z,2014-03-22 21:51:08 UTC,2014-03-22 21:51:08 UTC
1123,1,positive,2014-03-09T20:39:20Z,2014-03-22 21:51:08 UTC,2014-03-22 21:51:08 UTC
1124,1,neutral,2014-03-09T20:14:43Z,2014-03-22 21:51:08 UTC,2014-03-22 21:51:08 UTC
1125,1,neutral,2014-03-09T19:58:16Z,2014-03-22 21:51:09 UTC,2014-03-22 21:51:09 UTC
1126,1,negative,2014-03-09T19:46:42Z,2014-03-22 21:51:09 UTC,2014-03-22 21:51:09 UTC
1127,1,positive,2014-03-09T19:40:17Z,2014-03-22 21:51:09 UTC,2014-03-22 21:51:09 UTC
1128,1,positive,2014-03-09T19:31:31Z,2014-03-22 21:51:09 UTC,2014-03-22 21:51:09 UTC
1129,1,positive,2014-03-09T19:22:22Z,2014-03-22 21:51:10 UTC,2014-03-22 21:51:10 UTC
1130,1,neutral,2014-03-09T19:21:09Z,2014-03-22 21:51:10 UTC,2014-03-22 21:51:10 UTC
1131,1,positive,2014-03-09T19:14:40Z,2014-03-22 21:51:10 UTC,2014-03-22 21:51:10 UTC
1132,1,neutral,2014-03-09T19:02:01Z,2014-03-22 21:51:11 UTC,2014-03-22 21:51:11 UTC
1133,1,neutral,2014-03-09T18:45:46Z,2014-03-22 21:51:11 UTC,2014-03-22 21:51:11 UTC
1134,1,negative,2014-03-09T18:41:47Z,2014-03-22 21:51:11 UTC,2014-03-22 21:51:11 UTC
1135,1,positive,2014-03-09T18:32:58Z,2014-03-22 21:51:11 UTC,2014-03-22 21:51:11 UTC
1136,1,positive,2014-03-09T18:32:06Z,2014-03-22 21:51:12 UTC,2014-03-22 21:51:12 UTC
1137,1,neutral,2014-03-09T18:31:35Z,2014-03-22 21:51:12 UTC,2014-03-22 21:51:12 UTC
1138,1,neutral,2014-03-09T18:22:30Z,2014-03-22 21:51:12 UTC,2014-03-22 21:51:12 UTC
1139,1,positive,2014-03-09T18:20:29Z,2014-03-22 21:51:13 UTC,2014-03-22 21:51:13 UTC
1140,1,positive,2014-03-09T18:19:25Z,2014-03-22 21:51:13 UTC,2014-03-22 21:51:13 UTC
1141,1,negative,2014-03-09T18:10:11Z,2014-03-22 21:51:13 UTC,2014-03-22 21:51:13 UTC
1142,1,positive,2014-03-09T18:08:08Z,2014-03-22 21:51:14 UTC,2014-03-22 21:51:14 UTC
1143,1,positive,2014-03-09T17:58:37Z,2014-03-22 21:51:14 UTC,2014-03-22 21:51:14 UTC
1144,1,positive,2014-03-09T17:44:28Z,2014-03-22 21:51:15 UTC,2014-03-22 21:51:15 UTC
1145,1,positive,2014-03-09T17:35:51Z,2014-03-22 21:51:15 UTC,2014-03-22 21:51:15 UTC
1146,1,positive,2014-03-09T17:17:44Z,2014-03-22 21:51:15 UTC,2014-03-22 21:51:15 UTC
1147,1,neutral,2014-03-22T16:38:25Z,2014-03-22 21:51:16 UTC,2014-03-22 21:51:16 UTC
1148,1,positive,2014-03-22T09:16:43Z,2014-03-22 21:51:16 UTC,2014-03-22 21:51:16 UTC
1149,1,positive,2014-03-22T08:08:51Z,2014-03-22 21:51:16 UTC,2014-03-22 21:51:16 UTC
1150,1,positive,2014-03-22T06:35:55Z,2014-03-22 21:51:16 UTC,2014-03-22 21:51:16 UTC
1151,1,positive,2014-03-22T05:35:57Z,2014-03-22 21:51:17 UTC,2014-03-22 21:51:17 UTC
1152,1,neutral,2014-03-22T01:54:37Z,2014-03-22 21:51:17 UTC,2014-03-22 21:51:17 UTC
1153,1,neutral,2014-03-22T01:34:21Z,2014-03-22 21:51:17 UTC,2014-03-22 21:51:17 UTC
1154,1,neutral,2014-03-22T01:02:39Z,2014-03-22 21:51:18 UTC,2014-03-22 21:51:18 UTC
1155,1,positive,2014-03-21T23:04:13Z,2014-03-22 21:51:18 UTC,2014-03-22 21:51:18 UTC
1156,1,negative,2014-03-21T22:55:54Z,2014-03-22 21:51:18 UTC,2014-03-22 21:51:18 UTC
1157,1,positive,2014-03-21T19:44:26Z,2014-03-22 21:51:19 UTC,2014-03-22 21:51:19 UTC
1158,1,positive,2014-03-21T18:04:44Z,2014-03-22 21:51:19 UTC,2014-03-22 21:51:19 UTC
1159,1,positive,2014-03-21T17:56:11Z,2014-03-22 21:51:19 UTC,2014-03-22 21:51:19 UTC
1160,1,positive,2014-03-21T17:55:40Z,2014-03-22 21:51:20 UTC,2014-03-22 21:51:20 UTC
1161,1,positive,2014-03-21T17:52:39Z,2014-03-22 21:51:20 UTC,2014-03-22 21:51:20 UTC
1162,1,positive,2014-03-21T17:52:19Z,2014-03-22 21:51:20 UTC,2014-03-22 21:51:20 UTC
1163,1,positive,2014-03-21T17:51:24Z,2014-03-22 21:51:20 UTC,2014-03-22 21:51:20 UTC
1164,1,negative,2014-03-21T17:48:12Z,2014-03-22 21:51:21 UTC,2014-03-22 21:51:21 UTC
1165,1,negative,2014-03-21T17:47:07Z,2014-03-22 21:51:21 UTC,2014-03-22 21:51:21 UTC
1166,1,negative,2014-03-21T17:46:49Z,2014-03-22 21:51:21 UTC,2014-03-22 21:51:21 UTC
1167,1,negative,2014-03-21T17:46:17Z,2014-03-22 21:51:21 UTC,2014-03-22 21:51:21 UTC
1168,1,neutral,2014-03-21T17:46:16Z,2014-03-22 21:51:22 UTC,2014-03-22 21:51:22 UTC
1169,1,neutral,2014-03-21T17:45:43Z,2014-03-22 21:51:22 UTC,2014-03-22 21:51:22 UTC
1170,1,negative,2014-03-21T17:43:55Z,2014-03-22 21:51:22 UTC,2014-03-22 21:51:22 UTC
1171,1,negative,2014-03-21T17:43:47Z,2014-03-22 21:51:23 UTC,2014-03-22 21:51:23 UTC
1172,1,negative,2014-03-21T17:43:41Z,2014-03-22 21:51:23 UTC,2014-03-22 21:51:23 UTC
1173,1,negative,2014-03-21T17:43:01Z,2014-03-22 21:51:23 UTC,2014-03-22 21:51:23 UTC
1174,1,negative,2014-03-21T17:42:54Z,2014-03-22 21:51:24 UTC,2014-03-22 21:51:24 UTC
1175,1,negative,2014-03-21T17:42:38Z,2014-03-22 21:51:24 UTC,2014-03-22 21:51:24 UTC
1176,1,negative,2014-03-21T17:42:24Z,2014-03-22 21:51:24 UTC,2014-03-22 21:51:24 UTC
1177,1,negative,2014-03-21T17:41:42Z,2014-03-22 21:51:24 UTC,2014-03-22 21:51:24 UTC
1178,1,positive,2014-03-21T17:41:39Z,2014-03-22 21:51:25 UTC,2014-03-22 21:51:25 UTC
1179,1,positive,2014-03-21T17:40:54Z,2014-03-22 21:51:25 UTC,2014-03-22 21:51:25 UTC
1180,1,positive,2014-03-21T17:39:45Z,2014-03-22 21:51:25 UTC,2014-03-22 21:51:25 UTC
1181,1,positive,2014-03-21T17:37:20Z,2014-03-22 21:51:26 UTC,2014-03-22 21:51:26 UTC
